y,x,I0,bg,y_err,x_err,I0_err,bg_err,H_det,error_flag,snr,rmse,n_iter,y_detect,x_detect,frame,loc_idx,trajectory,subproblem_n_traj,subproblem_n_locs
656.9763793259671,1493.290189946392,3726.8404031012583,81.34409259861621,0.1363908966064332,0.1363177058976964,31.51102590031251,9.88571859136532,33.50185752285995,0.0,3925.70001172007,93.60051196776284,10.0,657.0,1493.0,21,1998,1201,0,1
72.0268391009008,1204.030209734625,892.5772248952421,115.62214606066436,0.1038537922667838,0.1038535283593005,28.853944471815293,1.9652166702783371,0.3618427711418479,0.0,128.2253425811528,17.42875892737372,10.0,72.0,1204.0,21,1999,1116,0,1
68.1724975653279,666.3619233539066,1326.0082871725867,122.61411666583038,0.0693359814062492,0.0693027748008775,28.748010171190856,1.924448607897293,0.068285509096019,0.0,287.9500404617125,17.055645072217867,10.0,68.0,666.0,21,2000,1353,1,1
762.6763368711853,1296.8923100768786,760.9224003368031,119.8565341104112,0.097175892221608,0.0972274174048094,27.435374320668824,1.5504253511918589,0.1538440805682034,0.0,149.7810702119619,13.633974778397482,10.0,763.0,1297.0,21,2001,1634,0,1
755.5074585194341,1515.9215280201065,746.1920808693915,120.03515872011916,0.1022575479815868,0.1023419285085849,27.73714438589604,1.620305075999014,0.2113851276196965,0.0,128.97440418846378,14.272973286893649,10.0,755.0,1516.0,21,2002,1202,0,1
574.6495793678615,674.4293938091299,668.667995684161,123.89638147814335,0.123280079030769,0.1232592286413636,28.20037949435356,1.7437778736452767,0.5362376319159591,0.0,88.84582077724826,15.402418103384449,10.0,575.0,674.0,21,2003,1117,0,1
746.4759069869627,1206.4576667005429,738.2838003454044,121.63263650129034,0.1039410130104303,0.1039432355454004,27.770280136660094,1.6283751907947748,0.2281648362824047,0.0,111.97077694989729,14.346782847958666,10.0,746.0,1206.0,21,2004,1138,1,1
743.7080332263076,2106.9994244069217,657.5685733431593,124.17223274592504,0.1114236616858156,0.1114855186174915,27.355116497331387,1.5330212129109029,0.2582618048287519,0.0,69.4344814189743,13.474863277644657,10.0,744.0,2107.0,21,2005,1147,1,1
740.2779564728883,1044.365545378048,1306.7805822428688,126.84424197420086,0.0732833551979563,0.0732674728402014,28.961108416276584,2.008568635392372,0.0944852687798556,0.0,410.6090550538852,17.825552298845345,10.0,740.0,1044.0,21,2006,1118,0,1
739.2237462776355,1249.0610824459015,708.8693792650239,125.46759350462996,0.1266548020246816,0.1266944540970039,28.68941510262311,1.9029198195857908,0.7410364233812754,0.0,105.16508104387552,16.858616139171453,10.0,739.0,1249.0,21,2007,1139,1,1
710.440524247128,1145.969788555055,556.5089988727335,126.36120604949625,0.1165146722834169,0.1166118901951497,26.47933090713108,1.3682707250816075,0.2285458252664134,0.0,63.57086685775553,11.969677458894978,10.0,710.0,1146.0,21,2008,1119,0,1
696.7702102426151,1556.1088668282505,407.7111684387256,119.64622932628576,0.1409401689230866,0.1409851266782581,25.667850326843453,1.2465408918682068,0.3781660914806923,0.0,52.3477236514842,10.859307391365927,10.0,697.0,1556.0,21,2009,1140,1,1
691.9329201140555,792.4119358138008,587.9324389743136,129.14179933801594,0.1183701684125585,0.1182804032633884,27.11506167803379,1.483508852024616,0.3011030349133223,0.0,49.54926908876441,13.022325956336914,10.0,692.0,793.0,21,2010,1307,1,1
491.7435120382595,1461.9334168678631,933.6026648963094,124.29927375792892,0.1096884576152761,0.1097349190014093,29.282616535640344,2.155744591911887,0.561243305835481,0.0,119.55094189839764,19.17280586250003,10.0,492.0,1462.0,21,2011,1143,1,1
657.8436932018553,1151.005504493882,802.7861676021635,125.4319764875614,0.096318527183568,0.0963373314153424,27.78374395825432,1.6318316501543344,0.1692069949725103,0.0,98.42646293428888,14.37838065082114,10.0,658.0,1151.0,21,2012,1120,0,1
648.8103888270622,871.8149560114057,420.2667261891068,125.9507471052844,0.1427421801864088,0.1427482317489356,25.909393603828622,1.280332601538269,0.4284559117065152,0.0,38.459169693313534,11.167329734944651,10.0,649.0,872.0,21,2013,1121,0,1
645.8369039689806,1252.664717154372,527.5065649042072,126.04536206715316,0.1316865841416361,0.1316247915430363,27.074266758248516,1.4754482315736652,0.4549223051502734,0.0,46.332304129653934,12.948641842494736,10.0,646.0,1253.0,21,2014,1122,0,1
595.9622710445052,445.576894351563,1596.215814639119,114.23861861237216,0.10263755899165,0.1025544957688583,30.6291606913395,3.386214080427832,1.1773216183925928,0.0,612.4246438158684,30.46264071890707,10.0,596.0,446.0,21,2015,1136,1,1
583.4944043451302,1174.1427556414865,845.6299412121597,123.4856176808025,0.0961947820031243,0.0962642586195487,28.127527171878164,1.7228823983755808,0.1932424475657008,0.0,126.17023283234109,15.211255092498826,10.0,584.0,1174.0,21,2016,1123,0,1
576.573601952614,2089.1148062875823,1097.2470773527727,124.89269213630376,0.0853102438527016,0.0853718075425309,28.84379790813037,1.961133883725699,0.1641728947148763,0.0,149.9933926436298,17.391397025591893,10.0,577.0,2089.0,21,2017,1203,0,1
575.9927885048926,1787.579125438372,661.5544568826986,121.46656375717546,0.0987648652182988,0.0986840713915515,26.460276530539357,1.3651223376715402,0.1168733831279253,0.0,94.62095270852468,11.940934536911904,10.0,576.0,1788.0,21,2018,1210,1,1
455.6749442052873,1507.6159912692815,755.6960806886071,121.00746745772992,0.0977220134601803,0.0977103137149019,27.46703224960425,1.5573693367261252,0.1589570007130009,0.0,84.64369031448575,13.697464605497904,10.0,456.0,1508.0,21,2019,1687,1,1
572.8815536827269,2146.215299844965,2831.7030355659604,92.43383689793782,0.126541341252294,0.1265147261470086,31.401865578280837,7.162775878770572,12.93224212514002,0.0,1486.167415450162,66.09312233408461,10.0,573.0,2146.0,21,2020,1211,1,1
564.132027354869,1886.8615208745,525.5360111799903,131.55411883110284,0.1737391732822072,0.1737434195839179,28.66398754021996,1.8937491267023732,2.591810943416054,0.0,30.26439580148769,16.77468991061154,10.0,564.0,1887.0,21,2021,1124,0,1
544.8906561053853,673.0501226876746,713.5687664910093,128.69759876995477,0.0934482728586562,0.0934555317368081,26.649486854246845,1.3971760231265162,0.0998968846384405,0.0,117.49399231414804,12.233597439803646,10.0,545.0,673.0,21,2022,1856,1,1
530.0846051246817,719.0181431674814,409.5607563981224,120.05669310131212,0.1516007242276793,0.1516073401753717,26.273863174436134,1.3351622211822092,0.6118299855551276,0.0,22.723495105159987,11.667480556041935,10.0,530.0,719.0,21,2023,1125,0,1
525.7002231892303,1876.8639826752049,824.903824325151,135.25398195899,0.1053600852521465,0.1054039880023157,28.39730789842726,1.8037572209730204,0.3114295940900559,0.0,101.007336492334,15.95119293001991,10.0,526.0,1877.0,21,2024,1209,1,1
507.2241395288175,1274.7966673811957,1920.70902481017,127.32091669919804,0.060692775104945,0.060694579882713,29.737617278745937,2.4224771197018096,0.068822662698093,0.0,883.933676540389,21.61544258494832,10.0,507.0,1275.0,21,2025,1315,1,1
164.05606453310696,459.2825120716929,544.1930012906262,117.14056769344047,0.1148774087576971,0.1148206794846031,26.230532062686645,1.328354280093225,0.1987165756759726,0.0,63.07386553202547,11.6053563960158,10.0,164.0,459.0,21,2026,1476,1,1
151.87510031898125,2018.6522942691493,718.1479376792953,124.62653934639458,0.1321345576701317,0.1320560475253188,28.893415120499565,1.9808630014193445,0.9652736496778538,0.0,51.54421723173844,17.571965665734496,10.0,152.0,2019.0,21,2027,1308,1,1
113.39777238454548,674.3569030680669,1384.447931965737,123.41997915852257,0.0556851919995623,0.0556896620865193,27.721387040926764,1.6164204888266265,0.0184481104256311,0.0,587.2564375173965,14.237440866933934,10.0,113.0,674.0,21,2028,2234,1,1
368.25681458390153,1963.8822722759005,538.16925116702,115.00085079996914,0.1211209319110014,0.1211634978803385,26.5537427981398,1.3807450612693992,0.2732474694076929,0.0,58.64937806470798,12.083560445347896,10.0,368.0,1964.0,21,2029,1141,1,1
73.77078822530433,1347.9556405397514,610.5001910459198,120.49502985163804,0.1144012836927939,0.1144437043695729,27.09329545244439,1.4792270515619412,0.2613022507291938,0.0,80.090134651658,12.983173722181544,10.0,74.0,1348.0,21,2030,1146,1,1
352.7751772664118,1876.925247559716,545.6702022776626,129.9788495006375,0.1431787082971176,0.143224159772477,27.823356638575905,1.6417183042325918,0.8392044205054658,0.0,36.112561580383485,14.468804387984614,10.0,353.0,1877.0,21,2031,1153,1,2
353.3215287627386,1459.9708216693036,477.9474992033282,116.66590901677613,0.1377525003394338,0.1378375519950598,26.63280389394878,1.3942510511568147,0.4695636469158403,0.0,31.077453629553244,12.206886600898423,10.0,353.0,1460.0,21,2032,1636,1,1
28.977272397381867,1996.2298750408336,486.44424477936826,126.43034491089078,0.1242486150379629,0.1242025220067525,26.01940605666131,1.2963784465529695,0.2543746831436835,0.0,63.09591329255018,11.313656204308591,10.0,29.0,1996.0,21,2033,1132,1,1
21.443801701343403,2149.4209230681163,1282.7888081044728,136.45999437387334,0.0816914291341835,0.081693864228347,29.29656446320633,2.162655488781051,0.1738338247420646,0.0,284.0998060798409,19.23608757520701,10.0,21.0,2149.0,21,2034,1148,1,1
355.008683680399,2110.9236868017497,609.7098154486072,120.04783967611884,0.108614886973556,0.1086097234161861,26.763137763765684,1.4172153908107914,0.1893589724059179,0.0,71.09558085978463,12.416616827713565,10.0,355.0,2111.0,21,2035,1144,1,1
466.0432856312958,333.89639076229264,952.542625575644,118.658414399897,0.0623884129649942,0.0623837248038169,25.76378878704619,1.2597661540364486,0.014942767569762,0.0,190.1475457609594,10.9798400431249,10.0,466.0,334.0,21,2036,1142,1,1
456.245038674105,98.2975699820228,456.5991869035644,117.65994916202725,0.1395467614158937,0.1395289835600981,26.34282826488733,1.346029600977917,0.448923612954399,0.0,64.70706530871384,11.766654483082707,10.0,456.0,98.0,21,2037,1204,0,1
242.66416759195792,1504.5338321757597,798.8395610624685,110.72573818173193,0.0930561864831891,0.0930363658115799,27.59108845403825,1.585516722742467,0.136853309522639,0.0,116.0246992340812,13.954837144993238,10.0,243.0,1505.0,21,2038,1309,1,1
451.1032144021685,1880.9623377900996,618.011878090608,117.5951610324664,0.1079795821363034,0.1079881869302032,26.73752240205323,1.4126399574510042,0.1834218222750303,0.0,53.88791922636534,12.374826075051493,10.0,451.0,1881.0,21,2039,1205,0,1
434.12547358924047,1948.688646719757,3486.3941886358443,85.45739014703997,0.1327040292059909,0.132640906469959,31.488556851161448,9.079064634980542,25.283655457438,0.0,2363.259021580466,85.2311280030701,10.0,434.0,1949.0,21,2040,1354,1,1
428.5618232963363,1020.0876619777662,706.7837905989403,120.05515854170106,0.1000282448803921,0.1001049454052482,27.249779084849,1.5108138055705218,0.1615540946873435,0.0,83.36721620284808,13.271867064856096,10.0,429.0,1020.0,21,2041,1126,0,1
397.2109774351324,97.13659162873503,419.4003074574072,118.48633991938426,0.1435363179549942,0.1435580847128582,25.84394688148164,1.270998007874815,0.4293460064975001,0.0,48.06713583079196,11.082224133997164,10.0,397.0,97.0,21,2042,1133,1,1
382.0259525687634,1592.306236737624,421.0547723431172,111.83759626703282,0.1548145526327934,0.1547254766241352,26.627886334340765,1.3934053017046557,0.7461024763560067,0.0,52.87482032521323,12.199163176981807,10.0,382.0,1592.0,21,2043,1127,0,1
380.08864142217055,243.39507416427156,401.1832209291002,114.41583339153568,0.1431254212698583,0.1430238522943637,25.522261476096567,1.227016828163055,0.383929245806707,0.0,66.66191399742682,10.681428911081184,10.0,380.0,243.0,21,2044,1128,0,1
249.4875599158505,138.4549938734951,836.5983795350223,124.45902103857212,0.1066308431537967,0.1066324319837265,28.56728291454254,1.8597087556581244,0.3518638327445907,0.0,97.82218301334916,16.4631949587296,10.0,249.0,138.0,21,2045,1208,1,1
32.31150106120024,1922.8675491312176,714.8525007778373,120.07806684701268,0.1095504571351815,0.1095955460421909,27.93560623384941,1.6705644893006122,0.3006387763097642,0.0,90.15492183403,14.732651266835138,10.0,32.0,1923.0,21,2046,1635,0,1
227.0732322029957,2118.0718379010923,948.1799978963456,127.62776563787996,0.0799619802570476,0.079961903195414,27.652665623928627,1.6000588116755374,0.0764093216958413,0.0,176.23943135574535,14.087807893661996,10.0,227.0,2118.0,21,2047,1254,1,1
215.94253290186165,2181.8754830603616,824.3657960163972,115.54375545442971,0.1007775226589816,0.1007675854206441,28.252539053433,1.7592844229429818,0.2448198905515487,0.0,109.4692950488161,15.544280918912966,10.0,216.0,2182.0,21,2048,1207,1,1
345.1865707167789,1878.2929487210265,831.5582066877286,126.54256982775034,0.0961577425876706,0.0961307831382728,27.92281769236653,1.6672036811535509,0.1773034048608828,0.0,90.31721776492688,14.701909649153594,10.0,345.0,1878.0,21,2049,1154,1,2
319.3158736143226,801.2249679436663,928.9316804681914,123.0010834968928,0.0870511468528619,0.087072810331847,28.039553766074626,1.6984014075219864,0.1249150619498468,0.0,141.2472442538277,14.987289323692142,10.0,319.0,801.0,21,2050,1312,1,1
260.86886533970466,1857.2939627793533,744.2290866356722,122.13755524754708,0.1199168011591976,0.1198684663694225,28.59690189318028,1.870020278509679,0.5699636546510295,0.0,132.50971320813852,16.55754095929002,10.0,261.0,1857.0,21,2051,1129,0,1
252.27860748436416,342.8038039856854,1281.2060674857175,123.14764056636945,0.0595264182661346,0.0595395489777433,27.65045603277445,1.5994766431895224,0.0234556063393641,0.0,404.6379219068992,14.082483701461133,10.0,252.0,343.0,21,2052,1206,0,1
193.89690266327972,2121.824485024581,485.5901665651712,122.33248432436376,0.1483514246546713,0.1483297870332403,27.235878128493177,1.5079842287623857,0.7763679981232082,0.0,26.431391206338724,13.245998708349578,10.0,194.0,2122.0,21,2053,1130,0,1
454.3498293405999,1328.9679037970932,539.0101946553973,119.57203197237992,0.1122699153588446,0.1123464930815389,25.93681437598241,1.2842816702035802,0.1655833648142111,0.0,86.35934449067625,11.20334053651711,10.0,454.0,1329.0,22,2054,1156,0,1
451.54048640196993,69.4801994173421,358.5347737279501,116.91642203109984,0.1485971398573914,0.1485955563603476,24.833447323311702,1.1423699882835203,0.3642014128679237,0.0,44.427942105235786,9.9111310480256,10.0,452.0,70.0,22,2055,1157,0,1
451.6751169607621,1880.6183311136467,1092.309933724919,115.76046474672928,0.1002993729419956,0.1002843252967563,29.55105051223984,2.3027825781695137,0.456867779081729,0.0,224.36041441951423,20.51915055268464,10.0,452.0,1881.0,22,2056,1205,1,1
454.87175240649486,1507.479183997014,840.8019754576205,118.42595582440362,0.0812578631304673,0.0811981209213543,26.8522606976938,1.4333118549290813,0.0610500625264709,0.0,164.87788621315462,12.56365728744986,10.0,455.0,1507.0,22,2057,1687,1,1
310.0268794781592,131.23854243161787,1485.2665289938238,113.75582045142792,0.0920395434283696,0.0920029521091746,30.225323065748015,2.837760362897336,0.51855097776563,0.0,407.8883178604543,25.42241544615464,10.0,310.0,131.0,22,2058,1158,0,1
475.53267243557104,868.7290502456316,340.37494229069245,120.71992450193564,0.158969117313559,0.1590268999394843,24.91516913108624,1.1518254933439485,0.488900795670705,0.0,30.93431852425014,9.997086522018142,10.0,476.0,869.0,22,2059,1159,0,1
465.1068742609492,810.4945042164371,698.4120439745038,120.61703373864248,0.0995854050603303,0.0995083922630349,27.06105984683416,1.472859670742699,0.148006721001228,0.0,105.60702520959984,12.92499577680014,10.0,465.0,810.0,22,2060,1160,0,1
110.99331395643684,160.101168111945,437.0879014089625,118.78078996069505,0.1288569758928763,0.12884475541468,25.287717127030696,1.1969035596581068,0.2353814095309096,0.0,116.6990839298576,10.40721321812064,10.0,111.0,160.0,22,2061,1200,1,1
151.5261591077893,2016.8722843178284,577.1762510315496,122.03575941381844,0.1298712268936628,0.1299678072071761,27.50120606530635,1.5650423379646472,0.5030588884663574,0.0,63.54058109366066,13.76762409257627,10.0,152.0,2017.0,22,2062,1308,1,1
163.8952569671319,456.80593523352667,587.729075274002,122.596375815462,0.1120543095502342,0.1120326049887208,26.54868818775773,1.379904355463751,0.1996199071256005,0.0,75.63904274201592,12.075884709661375,10.0,164.0,457.0,22,2063,1476,1,1
112.02644731565395,1400.752144585063,527.4662439566127,112.17832247077888,0.0974703951866894,0.0974292820812204,24.33981403996019,1.08840005229255,0.05847669497987,0.0,99.9918732932064,9.420896649971384,10.0,112.0,1401.0,22,2064,1415,0,1
115.11559056408412,675.7837519593717,445.4344312243173,118.43281700035604,0.1536163557749073,0.1535799572314886,26.862958331033173,1.4353183917662635,0.7834596753538613,0.0,33.33193238480409,12.58197957256312,10.0,115.0,676.0,22,2065,2234,1,1
94.68646578070371,1134.306200169289,444.5499300811608,114.3045114643212,0.1277135017486812,0.1277159709034946,25.6007093972776,1.2374268268844328,0.2496301177497823,0.0,62.37243134497147,10.776260444401542,10.0,95.0,1134.0,22,2066,1161,0,1
240.80840909073237,1500.5872584811436,770.5284464335607,115.66442945677775,0.104876649622961,0.1048179896021914,28.110205053298905,1.71798658670148,0.2704015427583943,0.0,145.1455661967353,15.166460001065332,10.0,241.0,1501.0,22,2067,1309,1,1
243.3740493512409,1400.1355057724231,964.2097945464023,110.1267387600466,0.0960169470660998,0.0960751440498664,28.84380909416537,1.9611420194831328,0.2633855484043689,0.0,154.67813074186353,17.391469292817202,10.0,243.0,1400.0,22,2068,1162,0,1
247.3355754999016,138.34739359832545,515.8536957618724,118.22163848806824,0.1203747474279934,0.1203701046898726,26.097582394942503,1.3079670993223873,0.2298308566298929,0.0,67.75764193225103,11.419357776279393,10.0,247.0,138.0,22,2069,1208,1,1
252.5175793439763,342.74541547853886,294.9031373945812,118.55641178548612,0.1561785581109966,0.1562431815742746,23.271619214002957,0.985906871416088,0.2868823716670647,0.0,30.005056454919,8.492560013686367,10.0,253.0,343.0,22,2070,1206,1,1
304.29271739786896,821.3889019182976,441.6488577458901,114.23269164069056,0.1414741302010359,0.1414422582797111,26.240728934974623,1.3298897437649218,0.4587973778317989,0.0,45.99514016867913,11.619367920961876,10.0,304.0,821.0,22,2071,1163,0,1
305.1014275164467,1634.240730556604,422.2430447174247,121.24197905741768,0.1430123929764749,0.1429624313355283,25.91906452135453,1.281728271662152,0.4326763273021575,0.0,39.057295510927815,11.180056209424643,10.0,305.0,1634.0,22,2072,1164,0,1
78.18626824499555,1269.8850551367675,459.1472878092823,117.82276201791584,0.1555568352355153,0.1555794580132773,27.265856812059017,1.5141924982254809,0.9492284816498912,0.0,40.39590678730295,13.30274542322996,10.0,78.0,1270.0,22,2073,1304,0,1
320.6078451457219,800.3550685086259,1205.7651987168367,124.07534235315556,0.0577976949217771,0.057801700055291,27.012790646429583,1.463460022042415,0.0165402556399064,0.0,367.5728909069544,12.83909766652152,10.0,321.0,800.0,22,2074,1312,1,1
337.8639923076348,2112.5184402663604,692.9752945281795,120.94733616888976,0.1188170592875394,0.1187336612377748,28.16971965488302,1.734935573877086,0.4563863308353167,0.0,50.54928380413748,15.321527091853364,10.0,338.0,2112.0,22,2075,1165,0,1
352.551584102088,1877.4081414027985,558.6360458214539,124.39962125533744,0.1312115914864805,0.1312181107535193,27.35038106407509,1.5319254632989476,0.4952289595805533,0.0,52.03961306365944,13.464854311836588,10.0,353.0,1877.0,22,2076,1212,2,1
352.632827484935,1466.4971198847502,529.2702774625216,113.09469877345526,0.1334112113044269,0.1333909225666879,27.17073225824057,1.4945968613078455,0.4960686147288772,0.0,56.44559371187183,13.123650901125288,10.0,353.0,1466.0,22,2077,1636,1,1
358.296925621749,851.5400844999033,644.8571087104013,119.07890442118476,0.10197213973623,0.101943148377515,26.63247742001957,1.3941401056582092,0.140720465804709,0.0,135.1007952105389,12.205878261098484,10.0,358.0,852.0,22,2078,1166,0,1
395.9096634414012,123.60012195612816,370.2244677770729,130.98586938278984,0.1792591071222883,0.1791308117664567,26.6531030654949,1.3977517361657008,1.3520504886766331,0.0,27.222400541178292,12.238856807285767,10.0,396.0,124.0,22,2079,1167,0,1
213.468711332132,2182.661457866142,515.0200476262178,117.05999102405282,0.1251776745450876,0.1252029693400863,26.548485716552,1.379792794654174,0.3110724522631443,0.0,56.30032000727143,12.074872265596705,10.0,213.0,2183.0,22,2080,1207,1,1
729.8242853629373,1037.9929549194112,626.0471827199679,130.81392343628536,0.1356393723695041,0.135672181290949,28.23963520319864,1.755437633553696,0.7995966472445335,0.0,41.334192786359445,15.509085884817411,10.0,730.0,1038.0,22,2081,1168,0,1
236.73122586006207,1354.334061050948,421.6478962912851,117.7196169777656,0.1576493126323821,0.1576248720480272,26.734590360944203,1.4120488577771202,0.8320994036380844,0.0,34.14271074786275,12.369425911839777,10.0,237.0,1354.0,22,2082,1169,0,1
434.3498822009847,1949.237616725793,700.8316030356458,119.64439218991636,0.1070303126567469,0.1070605591397051,27.573247489887198,1.5814272771592652,0.2381466825904046,0.0,99.58302610028662,13.917435073192394,10.0,434.0,1949.0,22,2083,1354,1,1
49.73205905927462,1789.9576860523523,1110.3632368097535,107.20404517244988,0.1158167954372178,0.1158663906182472,30.07923736425128,2.6934748258488943,1.1598522019000277,0.0,208.76043010109385,24.09901898426233,10.0,50.0,1790.0,22,2084,1311,1,1
31.66135067583444,1921.7486477289688,526.6545986480252,121.8457891313722,0.1215406328534603,0.121570327757419,26.522632243262837,1.3754723998153855,0.2741529490821519,0.0,55.80671559430253,12.035419851535655,10.0,32.0,1922.0,22,2085,1635,1,1
58.54674954336636,1966.0058430073332,616.4496606199328,129.60971739320817,0.1391954903591223,0.1393141861463702,28.345330610292454,1.7874410510802847,0.9285414811182934,0.0,66.407245574816,15.801907108712848,10.0,59.0,1966.0,22,2086,1417,1,1
61.86875342745447,76.74377844188511,556.3622468039581,115.39554562079353,0.1214176148466836,0.1213759992893819,27.026730769131003,1.4662167434360307,0.3234564834884278,0.0,63.28145963691789,12.864283706502029,10.0,62.0,77.0,22,2087,1170,0,1
67.82579434919518,666.0812586108905,637.6961246760089,121.78101621139076,0.0981097785360903,0.0981270776004333,26.179287405174858,1.320453045886973,0.1041417495437548,0.0,86.54385758843723,11.53326489714639,10.0,68.0,666.0,22,2088,1353,1,1
74.92193954463389,2086.8103078919644,896.5433058687296,127.54017006142765,0.0938201623482733,0.0937978029200494,28.21222386437709,1.7473461005012247,0.1807624536854404,0.0,133.38278021426405,15.4350558094005,10.0,75.0,2087.0,22,2089,1171,0,1
913.2341638889178,1336.0017786502997,741.8978293751758,119.8894153924879,0.1059704513459379,0.1060095738342309,27.92168255688277,1.666945684453984,0.2617634208936122,0.0,84.44809876020567,14.699549529993618,10.0,913.0,1336.0,22,2090,1249,0,1
912.814883678357,371.7175796914477,504.6032783623662,118.47567386159228,0.1280803719938148,0.1280427981068015,26.63514207077243,1.394645166269206,0.3505642167225288,0.0,63.4286903963516,12.210484172675622,10.0,913.0,372.0,22,2091,1310,1,1
918.7108297783918,1989.672936059268,779.646107290413,118.31853051457594,0.1014212641802121,0.1014113393584088,28.00481184801633,1.688944719221288,0.226798781735445,0.0,138.47502514080946,14.900783097339676,10.0,919.0,1990.0,22,2092,1305,0,1
934.7122083560432,1033.7443992070305,1082.9219531917156,123.19118143914224,0.0627335250070423,0.0627390068875023,26.837959797587853,1.430688810718875,0.0216182110630981,0.0,319.5231260342828,12.539686994800402,10.0,935.0,1034.0,22,2093,1416,1,1
969.1546284576832,755.7017567732481,604.7942613491796,122.93382768430573,0.1093788315941237,0.1093398439182761,26.625733605553823,1.3930221647230103,0.1858470765574174,0.0,82.44687411134079,12.195663525644235,10.0,969.0,756.0,22,2094,1199,1,1
972.23631881427,478.2297701189164,575.3484998555692,117.62680241523626,0.1234131575173497,0.1234117694857952,27.3718208139026,1.536588475016623,0.3905975663773175,0.0,71.44983538118683,13.507473401376949,10.0,972.0,478.0,22,2095,1172,0,1
989.8552435572278,1043.8250549330503,449.7503189897672,124.25422486398894,0.1455682693758187,0.1455619848309311,26.59524602901,1.3878102384851756,0.5775326048969659,0.0,42.85875017591447,12.148071302282656,10.0,990.0,1044.0,22,2096,1173,0,1
808.2854053287799,1267.1958845285076,634.6448359066671,137.69596395258304,0.153625822216268,0.1536627131061138,28.99214883424016,2.0216738737408244,1.8549374339072624,0.0,40.663288617037374,17.94550349329631,10.0,808.0,1267.0,22,2097,1174,0,1
762.6192252765522,1536.6295742515626,782.374415405904,123.90430021202184,0.0895805163830607,0.0895825122977465,27.0443486962994,1.4695635547691246,0.0964905867467293,0.0,146.23389544058094,12.89486987368017,10.0,763.0,1537.0,22,2098,1306,1,1
816.6606147312824,1360.825828304971,809.8129654737412,128.7055576210409,0.0771062232152623,0.0771393618123948,26.21438187080083,1.325823532208148,0.0401969816477445,0.0,156.19564731710443,11.582264363398613,10.0,817.0,1361.0,22,2099,1198,1,1
818.215900596833,1398.9665575679203,774.4121402673509,127.80162331897093,0.0851483157728883,0.0851773770551068,26.54475260513629,1.3792419719788014,0.0665419347780062,0.0,138.94619623539396,12.069837211707751,10.0,818.0,1399.0,22,2100,1175,0,1
819.9523187075633,1070.0366607343217,278.1516660062317,120.65169786638012,0.1818703042352822,0.1818741055153473,24.23191386435449,1.0772334277384656,0.6881494798525085,0.0,23.08341339917736,9.31957784751594,10.0,820.0,1070.0,22,2101,1250,0,1
820.423916543816,1199.1373511834747,664.5621826800176,135.50542836978235,0.1411877007322771,0.1412814851783699,28.79365232100105,1.9417052464357607,1.2023457086152396,0.0,66.17954669464996,17.213580542828268,10.0,820.0,1199.0,22,2102,1176,0,1
850.4256086692146,451.5399043878386,710.2780117265378,121.26364378494296,0.0822104740024983,0.0822075792900947,25.661169312519533,1.2455589558855396,0.0436519850794251,0.0,119.96453051676728,10.850367320468424,10.0,850.0,452.0,22,2103,1177,0,1
856.9210726972625,853.5566626475415,733.1858377247474,125.05116984382288,0.0816690871928725,0.0816044809601783,25.787639388273693,1.263043598913329,0.0441351374220304,0.0,149.59475544301952,11.009717257155492,10.0,857.0,854.0,22,2104,1745,1,1
869.5319092596793,1740.3562024295366,558.1643209557338,113.95866614756255,0.114821078978495,0.1148437149748094,26.543263970919806,1.3789113838107971,0.2198304031641911,0.0,53.4588146626793,12.066830378786774,10.0,869.0,1740.0,22,2105,1178,0,1
777.4542255519833,1772.6152861600772,958.4907323248672,122.44366810787514,0.0774710717905687,0.0774781686004096,27.47554906330472,1.559249864490616,0.0630098677676437,0.0,209.46653583622287,13.714663666961338,10.0,777.0,1773.0,22,2106,1537,1,1
773.8370215078318,549.5081309561083,333.7810000206511,124.43234640004614,0.1661918062074296,0.1660824797053396,25.14702794707916,1.17945265721283,0.623884091448103,0.0,30.85286710322244,10.248392708833846,10.0,774.0,550.0,22,2107,1179,0,1
773.6618295296108,803.2107993997728,1220.2448152901825,122.97730618500512,0.0688134598104879,0.0688366412154694,28.275660105928687,1.7661348768981198,0.0537847553005811,0.0,273.9822131394133,15.606959452870496,10.0,774.0,803.0,22,2108,1686,1,1
772.4268810472284,1823.377203485653,619.5101979009453,121.71551536683738,0.1237164969525612,0.123726016475526,27.6398357933258,1.5969067651031892,0.4357255159165588,0.0,42.83246275531158,14.058990514180351,10.0,772.0,1823.0,22,2109,1253,1,1
772.1239920043448,1016.9827106625964,867.9286212208974,127.12624222560872,0.1106937785833103,0.1107063962474522,29.011300148453703,2.029919700627678,0.5047312536208087,0.0,168.23833859989338,18.02097833336416,10.0,772.0,1017.0,22,2110,1180,0,1
778.2534147540333,1895.693055767708,597.0641956620843,113.41561889308664,0.1261963057737876,0.126180556975744,27.602048474755527,1.5880981420015217,0.4648859191214223,0.0,59.67985609364699,13.978433583784245,10.0,778.0,1896.0,22,2111,1181,0,1
570.477219477543,2142.8954722487083,824.1561925914749,121.4583509726458,0.1196951930717,0.1197881212037327,29.06479403977238,2.053120962126121,0.7098799973074421,0.0,67.89322600407282,18.233359679247712,10.0,570.0,2143.0,22,2112,1211,1,1
